GO:0032501;go-go;GO:0044707;biological_process
GO:0006464;go-go;GO:0018193;biological_process
GO:0005575;go-go;GO:0016020;cellular_component
GO:0000003;go-go;GO:0003006;biological_process
GO:0001101;go-go;GO:0071229;biological_process
GO:0043228;go-go;GO:0043232;cellular_component
GO:0019222;go-go;GO:0009889;biological_process
GO:0005575;go-go;GO:0044464;cellular_component
GO:0044267;go-go;GO:0044257;biological_process
GO:2001141;go-go;GO:1903506;biological_process
GO:0044422;go-go;GO:0043233;cellular_component
GO:0044419;go-go;GO:0044403;biological_process
GO:0008150;go-go;GO:0032501;biological_process
GO:0051171;go-go;GO:0019219;biological_process
